date,time,city,month,hour,temperature,humidity,wind_speed,pm25,pm10,no2,co,so2,o3,aqi,aqi_category
2023-02-28,00:00,Varanasi,2,0,18.4,73.7,3.6,78.0,180.0,10.8,0.21,9.2,7.4,153.8,Moderate
2023-02-28,12:00,Allahabad,2,12,15.0,85.8,0.5,114.1,172.8,54.3,3.86,23.2,12.8,284.4,Poor
2023-03-01,00:00,Delhi,3,0,29.6,80.2,16.6,94.4,163.8,28.1,1.37,1.7,21.9,218.2,Poor
2023-03-01,12:00,Mumbai,3,12,26.6,85.6,0.9,64.8,162.8,84.0,0.53,4.5,40.4,144.9,Moderate
2023-03-02,00:00,Lucknow,3,0,25.1,85.3,18.6,87.2,181.2,95.0,0.24,57.5,39.5,192.2,Moderate
2023-03-02,12:00,Kanpur,3,12,26.3,86.8,1.0,61.1,97.2,71.6,0.38,27.4,14.1,108.6,Moderate
2023-03-03,00:00,Agra,3,0,27.0,77.0,8.9,42.6,98.2,13.1,0.88,15.5,54.6,99.5,Satisfactory
2023-03-03,12:00,Mathura,3,12,19.5,87.5,22.1,92.9,168.6,56.8,1.52,9.4,51.8,217.3,Poor
2023-03-04,00:00,Varanasi,3,0,18.3,82.4,3.4,52.1,93.2,6.8,2.63,7.7,62.5,94.8,Satisfactory
2023-03-04,12:00,Allahabad,3,12,26.5,94.3,0.5,88.9,208.8,78.7,1.71,15.5,30.6,196.8,Moderate
2023-03-05,00:00,Delhi,3,0,26.2,100.0,2.6,40.4,69.7,35.3,1.12,8.0,66.2,73.4,Satisfactory
2023-03-05,12:00,Mumbai,3,12,25.5,83.3,0.5,48.1,93.8,74.0,1.24,75.6,19.3,95.5,Satisfactory
2023-03-06,00:00,Lucknow,3,0,21.7,81.6,1.5,64.0,131.6,47.5,1.34,43.6,43.1,120.0,Moderate
2023-03-06,12:00,Kanpur,3,12,27.6,80.6,2.1,63.2,105.4,18.2,0.31,23.2,111.4,112.4,Moderate
2023-03-07,00:00,Agra,3,0,25.6,91.4,1.7,24.7,62.8,72.0,1.07,18.9,38.6,69.8,Satisfactory
2023-03-07,12:00,Mathura,3,12,23.3,94.6,3.1,94.7,217.2,63.0,1.06,38.7,26.4,216.8,Poor
2023-03-08,00:00,Varanasi,3,0,26.4,92.2,11.3,38.6,43.9,34.4,0.94,30.6,35.2,67.4,Satisfactory
2023-03-08,12:00,Allahabad,3,12,22.1,80.5,8.1,86.2,184.7,17.0,2.0,7.1,21.0,182.4,Moderate
2023-03-09,00:00,Delhi,3,0,21.0,94.9,18.2,39.3,67.0,44.4,0.84,6.6,51.9,70.0,Satisfactory
2023-03-09,12:00,Mumbai,3,12,28.3,81.6,0.5,43.7,98.5,10.5,0.84,18.3,46.0,88.5,Satisfactory
2023-03-10,00:00,Lucknow,3,0,23.6,73.2,0.9,76.4,141.1,11.5,2.4,18.6,45.1,144.2,Moderate
2023-03-10,12:00,Kanpur,3,12,26.2,88.1,26.3,100.1,160.1,36.4,1.57,20.8,46.5,243.3,Poor
2023-03-11,00:00,Agra,3,0,26.0,100.0,1.1,25.6,62.5,17.8,0.1,6.3,12.9,69.5,Satisfactory
2023-03-11,12:00,Mathura,3,12,30.9,87.0,40.0,36.5,63.8,33.5,0.61,1.0,13.8,63.0,Satisfactory
2023-03-12,00:00,Varanasi,3,0,19.5,81.8,12.7,48.2,69.1,19.5,1.46,43.0,95.9,84.8,Satisfactory
2023-03-12,12:00,Allahabad,3,12,25.0,87.8,0.7,28.7,53.8,34.5,1.0,40.7,46.3,59.8,Satisfactory
2023-03-13,00:00,Delhi,3,0,24.3,87.7,20.7,83.6,132.5,13.3,1.95,35.5,23.3,176.1,Moderate
2023-03-13,12:00,Mumbai,3,12,25.4,82.1,4.0,75.2,149.7,21.5,0.54,14.1,50.4,151.1,Moderate
2023-03-14,00:00,Lucknow,3,0,27.0,89.6,0.9,77.8,191.9,50.7,0.99,24.1,43.1,159.6,Moderate
2023-03-14,12:00,Kanpur,3,12,28.5,90.0,14.9,211.0,466.6,40.2,1.03,4.5,27.6,450.4,Severe
2023-03-15,00:00,Agra,3,0,28.8,71.9,3.7,22.3,45.6,18.3,0.75,11.5,41.9,43.1,Good
2023-03-15,12:00,Mathura,3,12,25.2,95.4,9.8,11.9,39.1,21.9,5.4,31.0,106.9,30.1,Good
2023-03-16,00:00,Varanasi,3,0,27.5,98.7,10.7,116.3,191.6,2.0,1.04,16.5,23.7,292.8,Poor
2023-03-16,12:00,Allahabad,3,12,27.6,78.1,10.8,116.8,171.8,66.7,1.06,31.5,19.9,288.8,Poor
2023-03-17,00:00,Delhi,3,0,34.2,63.2,3.7,56.5,149.4,82.9,2.07,16.4,28.3,135.1,Moderate
2023-03-17,12:00,Mumbai,3,12,23.7,74.0,18.2,129.3,316.9,48.2,1.29,14.8,39.2,309.1,Very Poor
2023-03-18,00:00,Lucknow,3,0,21.0,74.6,1.9,65.4,123.1,16.7,1.11,21.1,67.9,115.3,Moderate
2023-03-18,12:00,Kanpur,3,12,23.5,100.0,5.3,48.7,93.8,6.0,2.03,51.2,20.6,98.5,Satisfactory
2023-03-19,00:00,Agra,3,0,20.7,65.3,21.8,27.9,39.6,11.4,0.32,8.3,41.8,38.3,Good
2023-03-19,12:00,Mathura,3,12,18.6,100.0,2.3,85.3,216.9,10.9,2.5,32.3,15.2,179.4,Moderate
2023-03-20,00:00,Varanasi,3,0,23.4,89.9,14.5,61.3,141.8,16.3,1.38,9.1,82.2,131.9,Moderate
2023-03-20,12:00,Allahabad,3,12,24.2,98.1,0.7,83.1,203.5,63.7,0.12,38.1,38.1,182.6,Moderate
2023-03-21,00:00,Delhi,3,0,21.7,84.9,0.8,79.5,130.7,55.1,1.01,8.9,31.3,166.9,Moderate
2023-03-21,12:00,Mumbai,3,12,26.0,85.1,1.8,53.8,95.7,31.8,3.21,72.2,5.0,87.7,Satisfactory
2023-03-22,00:00,Lucknow,3,0,31.2,79.7,2.4,12.4,22.3,30.9,0.82,1.4,50.8,18.6,Good
2023-03-22,12:00,Kanpur,3,12,23.3,85.5,11.1,178.4,390.3,11.0,0.58,17.2,8.9,391.5,Very Poor
2023-03-23,00:00,Agra,3,0,20.3,87.2,3.1,69.7,124.6,26.5,1.59,43.1,41.5,130.3,Moderate
2023-03-23,12:00,Mathura,3,12,25.0,100.0,2.3,167.8,306.2,19.6,0.86,18.3,66.7,372.5,Very Poor
2023-03-24,00:00,Varanasi,3,0,26.4,99.2,2.7,58.2,125.7,36.7,0.27,14.1,74.5,114.4,Moderate
2023-03-24,12:00,Allahabad,3,12,26.7,75.1,2.8,153.1,326.8,69.6,3.26,21.7,27.5,344.0,Very Poor
2023-03-25,00:00,Delhi,3,0,28.4,91.6,1.4,36.4,89.5,71.6,0.55,42.0,8.1,86.9,Satisfactory
2023-03-25,12:00,Mumbai,3,12,27.8,98.0,9.8,69.8,162.0,49.2,1.14,20.4,40.1,145.4,Moderate
2023-03-26,00:00,Lucknow,3,0,21.6,100.0,3.4,123.5,276.1,89.0,2.07,43.3,16.5,308.0,Very Poor
2023-03-26,12:00,Kanpur,3,12,21.3,94.2,1.7,187.0,391.6,65.9,3.88,2.2,30.1,403.3,Severe
2023-03-27,00:00,Agra,3,0,23.3,85.1,20.1,73.7,157.4,55.4,1.14,17.0,36.8,141.6,Moderate
2023-03-27,12:00,Mathura,3,12,22.6,71.8,17.4,55.1,96.7,69.9,1.56,21.2,8.8,106.2,Moderate
2023-03-28,00:00,Varanasi,3,0,24.9,77.9,6.2,68.2,109.4,17.7,1.1,17.1,44.1,127.7,Moderate
2023-03-28,12:00,Allahabad,3,12,22.9,94.3,4.6,51.7,102.9,59.4,0.99,13.4,23.7,104.3,Moderate
2023-03-29,00:00,Delhi,3,0,26.3,87.8,0.5,59.7,104.0,21.9,0.28,14.3,27.8,102.6,Moderate
2023-03-29,12:00,Mumbai,3,12,22.6,100.0,5.4,163.6,307.5,22.5,0.31,23.3,11.1,369.7,Very Poor
2023-03-30,00:00,Lucknow,3,0,27.5,87.9,7.5,38.8,65.7,2.0,1.82,16.3,28.2,55.2,Satisfactory
2023-03-30,12:00,Kanpur,3,12,29.6,63.0,11.0,31.0,69.9,22.2,0.86,37.7,41.0,67.5,Satisfactory
2023-03-31,00:00,Agra,3,0,29.8,94.0,20.2,37.7,96.3,27.5,0.2,2.2,5.0,90.6,Satisfactory
2023-03-31,12:00,Mathura,3,12,27.5,100.0,8.5,125.8,276.9,77.5,1.25,20.2,58.8,312.5,Very Poor
2023-04-01,00:00,Varanasi,4,0,31.4,85.8,4.6,126.6,210.6,49.8,1.2,46.9,20.7,312.5,Very Poor
2023-04-01,12:00,Allahabad,4,12,36.2,84.5,0.8,208.7,466.9,88.0,2.4,42.1,78.2,450.8,Severe
2023-04-02,00:00,Delhi,4,0,31.2,84.8,7.3,105.6,222.1,38.5,0.61,12.8,21.9,248.3,Poor
2023-04-02,12:00,Mumbai,4,12,33.5,82.3,19.0,146.6,349.9,17.2,0.8,62.0,50.9,340.0,Very Poor
2023-04-03,00:00,Lucknow,4,0,31.8,72.1,3.1,18.9,38.9,52.0,0.8,17.9,5.0,38.2,Good
2023-04-03,12:00,Kanpur,4,12,29.3,69.9,14.4,204.5,333.1,103.0,1.62,44.1,51.6,427.1,Severe
2023-04-04,00:00,Agra,4,0,34.8,80.3,14.7,31.8,42.5,14.0,0.39,7.6,34.4,54.0,Satisfactory
2023-04-04,12:00,Mathura,4,12,33.3,90.9,1.1,42.8,87.0,79.4,0.41,31.0,12.2,83.6,Satisfactory
2023-04-05,00:00,Varanasi,4,0,32.0,89.5,7.3,77.1,171.1,4.1,1.03,1.0,7.4,159.1,Moderate
2023-04-05,12:00,Allahabad,4,12,32.7,71.1,4.4,136.3,217.1,39.1,0.7,9.8,97.8,332.9,Very Poor
2023-04-06,00:00,Delhi,4,0,36.3,86.8,20.4,109.7,215.7,25.6,0.91,4.7,6.9,262.0,Poor
2023-04-06,12:00,Mumbai,4,12,31.5,70.8,7.3,85.2,155.6,21.6,0.58,36.7,20.3,181.1,Moderate
2023-04-07,00:00,Lucknow,4,0,35.0,84.3,14.4,35.0,73.3,32.1,0.72,16.4,42.4,72.5,Satisfactory
2023-04-07,12:00,Kanpur,4,12,36.9,56.8,5.3,163.3,313.4,89.3,2.72,59.4,53.7,373.0,Very Poor
2023-04-08,00:00,Agra,4,0,29.0,92.4,5.3,21.7,33.6,25.0,2.27,2.6,13.4,32.6,Good
2023-04-08,12:00,Mathura,4,12,33.1,77.9,16.8,218.2,384.9,34.8,0.69,11.1,37.8,446.5,Severe
2023-04-09,00:00,Varanasi,4,0,38.0,74.7,2.1,41.6,71.1,8.3,1.68,39.4,58.0,74.3,Satisfactory
2023-04-09,12:00,Allahabad,4,12,32.5,88.5,1.1,88.5,224.5,18.1,1.49,13.2,21.4,196.1,Moderate
2023-04-10,00:00,Delhi,4,0,28.4,82.0,0.5,111.6,178.5,42.6,0.22,17.7,51.0,270.4,Poor
2023-04-10,12:00,Mumbai,4,12,34.3,93.3,17.3,67.8,98.4,9.1,0.67,10.2,33.6,125.9,Moderate
2023-04-11,00:00,Lucknow,4,0,32.1,83.7,8.4,76.1,130.6,32.5,1.17,6.9,74.6,160.3,Moderate
2023-04-11,12:00,Kanpur,4,12,31.5,89.8,0.5,407.3,933.7,29.0,2.42,5.3,41.2,498.7,Severe
2023-04-12,00:00,Agra,4,0,32.7,73.8,6.6,68.4,123.0,29.9,0.81,6.6,49.9,121.1,Moderate
2023-04-12,12:00,Mathura,4,12,27.3,68.9,3.7,74.5,151.7,50.2,2.16,26.2,97.4,148.9,Moderate
2023-04-13,00:00,Varanasi,4,0,34.3,61.4,0.6,113.0,276.0,22.2,0.8,38.5,22.0,278.0,Poor
2023-04-13,12:00,Allahabad,4,12,35.8,56.4,9.5,97.1,225.4,24.4,0.78,8.0,22.9,223.0,Poor
2023-04-14,00:00,Delhi,4,0,27.6,90.4,5.1,73.5,123.9,75.0,3.11,2.6,73.5,149.1,Moderate
2023-04-14,12:00,Mumbai,4,12,34.2,80.4,28.6,98.4,246.0,77.5,1.87,25.9,26.9,225.9,Poor
2023-04-15,00:00,Lucknow,4,0,31.0,100.0,2.2,62.8,157.4,21.5,0.1,13.4,13.3,140.8,Moderate
2023-04-15,12:00,Kanpur,4,12,35.0,85.7,9.8,92.4,230.1,100.4,0.53,28.6,12.0,207.9,Poor
2023-04-16,00:00,Agra,4,0,36.4,69.6,29.1,111.0,199.5,22.6,0.1,10.6,93.6,266.0,Poor
2023-04-16,12:00,Mathura,4,12,33.7,61.0,7.4,48.7,96.4,8.2,0.46,6.8,51.9,97.9,Satisfactory
2023-04-17,00:00,Varanasi,4,0,35.0,80.9,2.0,5.0,10.0,59.8,0.28,14.7,40.5,10.3,Good
2023-04-17,12:00,Allahabad,4,12,32.8,81.3,4.4,44.4,86.3,29.5,1.85,13.0,15.2,86.8,Satisfactory
2023-04-18,00:00,Delhi,4,0,30.7,68.4,10.7,11.5,26.7,32.2,1.04,58.1,48.3,26.4,Good
2023-04-18,12:00,Mumbai,4,12,29.1,74.8,2.2,57.8,116.3,23.7,0.92,17.3,29.4,111.7,Moderate
2023-04-19,00:00,Lucknow,4,0,41.3,75.0,9.4,28.4,55.2,15.5,0.1,5.5,58.0,59.9,Satisfactory
2023-04-19,12:00,Kanpur,4,12,31.3,94.9,7.6,25.0,40.0,38.0,1.89,44.6,12.0,40.8,Good
2023-04-20,00:00,Agra,4,0,30.1,72.8,40.0,26.1,71.0,16.9,0.45,1.1,90.5,74.5,Satisfactory
2023-04-20,12:00,Mathura,4,12,34.4,76.7,7.9,57.7,114.7,8.1,1.62,1.0,65.1,102.5,Moderate
2023-04-21,00:00,Varanasi,4,0,36.2,72.6,7.4,33.5,77.6,3.9,0.65,15.1,52.0,74.5,Satisfactory
2023-04-21,12:00,Allahabad,4,12,32.2,75.5,1.9,79.4,172.9,65.7,1.55,2.9,25.0,164.5,Moderate
2023-04-22,00:00,Delhi,4,0,29.1,90.2,1.3,124.8,235.7,23.0,1.34,24.5,67.0,315.9,Very Poor
2023-04-22,12:00,Mumbai,4,12,35.5,91.3,1.2,47.3,95.9,62.8,0.42,39.5,37.9,95.1,Satisfactory
2023-04-23,00:00,Lucknow,4,0,31.3,82.4,5.8,18.7,23.2,100.8,1.78,24.1,6.4,29.9,Good
2023-04-23,12:00,Kanpur,4,12,31.0,81.3,3.7,87.3,191.2,44.5,3.98,21.8,80.9,193.9,Moderate
2023-04-24,00:00,Agra,4,0,29.3,100.0,2.3,31.2,59.2,10.8,0.15,20.2,34.5,59.0,Satisfactory
2023-04-24,12:00,Mathura,4,12,30.7,89.9,1.3,141.3,246.2,11.3,0.1,47.3,31.9,324.0,Very Poor
2023-04-25,00:00,Varanasi,4,0,30.9,80.8,14.6,34.1,60.6,33.0,0.41,16.1,52.6,60.2,Satisfactory
2023-04-25,12:00,Allahabad,4,12,29.2,83.1,0.5,61.3,118.0,4.3,1.1,6.7,16.8,113.2,Moderate
2023-04-26,00:00,Delhi,4,0,34.4,83.4,0.5,52.3,129.3,33.7,1.35,6.3,54.9,119.9,Moderate
2023-04-26,12:00,Mumbai,4,12,31.2,84.3,2.6,46.9,68.8,78.6,1.7,20.0,32.8,82.4,Satisfactory
2023-04-27,00:00,Lucknow,4,0,34.3,94.9,2.3,78.3,154.8,29.6,2.2,14.8,32.2,162.9,Moderate
2023-04-27,12:00,Kanpur,4,12,32.2,84.3,0.5,81.8,200.7,119.2,0.32,68.1,9.0,180.1,Moderate
2023-04-28,00:00,Agra,4,0,34.0,90.1,0.9,12.7,16.4,27.3,1.36,1.0,41.2,21.5,Good
2023-04-28,12:00,Mathura,4,12,35.9,94.3,3.6,26.0,58.7,66.4,0.5,58.2,23.3,58.5,Satisfactory
2023-04-29,00:00,Varanasi,4,0,37.6,73.0,7.0,68.5,180.8,12.7,2.74,19.9,43.1,152.2,Moderate
2023-04-29,12:00,Allahabad,4,12,28.7,77.3,2.8,52.6,140.1,27.1,0.25,86.0,70.7,126.9,Moderate
2023-04-30,00:00,Delhi,4,0,33.8,95.7,0.6,124.1,217.7,95.9,1.21,8.4,28.3,315.2,Very Poor
2023-04-30,12:00,Mumbai,4,12,31.2,69.3,2.0,57.5,114.1,24.2,1.38,37.7,47.0,112.2,Moderate
2023-05-01,00:00,Lucknow,5,0,43.1,93.1,16.6,39.5,62.4,5.1,1.91,12.2,9.3,62.3,Satisfactory
2023-05-01,12:00,Kanpur,5,12,38.9,75.2,4.5,46.3,94.8,46.7,0.48,25.8,91.1,105.2,Moderate
2023-05-02,00:00,Agra,5,0,35.4,84.5,3.8,62.7,116.0,36.7,0.4,4.6,80.0,109.2,Moderate
2023-05-02,12:00,Mathura,5,12,39.6,68.7,0.6,57.5,130.9,16.5,0.99,5.2,109.9,124.5,Moderate
2023-05-03,00:00,Varanasi,5,0,41.6,82.5,1.2,70.5,167.4,28.3,0.6,5.6,91.7,159.7,Moderate
2023-05-03,12:00,Allahabad,5,12,39.1,81.1,6.8,88.8,195.0,36.2,0.88,10.1,27.1,194.7,Moderate
2023-05-04,00:00,Delhi,5,0,37.1,69.8,1.4,104.8,189.0,14.0,0.77,24.3,5.2,245.9,Poor
2023-05-04,12:00,Mumbai,5,12,38.5,86.3,4.1,84.5,206.5,65.6,0.75,1.4,55.7,178.3,Moderate
2023-05-05,00:00,Lucknow,5,0,42.2,82.5,2.5,53.7,135.4,28.4,0.19,2.4,39.8,121.8,Moderate
2023-05-05,12:00,Kanpur,5,12,34.9,79.1,0.5,140.2,323.0,12.7,2.78,7.5,66.7,336.7,Very Poor
2023-05-06,00:00,Agra,5,0,36.2,72.4,2.4,72.7,148.0,29.5,0.74,2.9,42.3,140.1,Moderate
2023-05-06,12:00,Mathura,5,12,37.5,66.4,18.2,79.0,134.3,31.7,1.06,4.8,96.9,177.6,Moderate
2023-05-07,00:00,Varanasi,5,0,41.1,73.0,25.0,5.0,10.0,31.5,0.77,9.5,5.0,15.3,Good
2023-05-07,12:00,Allahabad,5,12,37.9,65.6,1.5,88.1,140.2,7.2,0.9,2.8,51.9,195.2,Moderate
2023-05-08,00:00,Delhi,5,0,35.8,66.9,1.7,98.5,236.4,20.7,0.78,21.7,36.6,214.6,Poor
2023-05-08,12:00,Mumbai,5,12,33.5,79.7,5.0,131.7,290.1,34.9,0.15,11.8,51.3,321.1,Very Poor
2023-05-09,00:00,Lucknow,5,0,41.6,86.0,17.0,49.3,123.6,46.7,1.23,23.5,47.0,115.7,Moderate
2023-05-09,12:00,Kanpur,5,12,38.6,86.1,0.5,16.8,40.6,49.0,0.23,16.4,12.6,41.4,Good
2023-05-10,00:00,Agra,5,0,35.1,64.5,1.5,65.8,108.1,36.9,1.07,2.6,24.4,121.2,Moderate
2023-05-10,12:00,Mathura,5,12,34.1,63.4,4.3,80.9,164.9,29.3,1.61,51.9,63.7,161.6,Moderate
2023-05-11,00:00,Varanasi,5,0,42.5,69.6,5.1,24.5,73.0,17.1,0.83,27.8,19.1,79.8,Satisfactory
2023-05-11,12:00,Allahabad,5,12,40.7,69.8,14.0,22.3,34.9,25.0,0.21,10.8,34.6,39.5,Good
2023-05-12,00:00,Delhi,5,0,35.7,76.8,9.5,68.3,126.7,25.0,1.55,10.4,41.8,131.8,Moderate
2023-05-12,12:00,Mumbai,5,12,35.4,80.3,3.1,57.8,152.1,32.5,0.66,10.0,25.7,136.6,Moderate
2023-05-13,00:00,Lucknow,5,0,38.2,76.7,13.1,24.0,52.9,4.3,1.18,1.0,44.0,51.6,Satisfactory
2023-05-13,12:00,Kanpur,5,12,45.2,71.3,12.1,71.5,140.3,33.9,1.49,19.3,19.6,140.9,Moderate
2023-05-14,00:00,Agra,5,0,39.4,72.8,4.9,26.7,58.7,23.6,0.29,16.0,11.5,55.2,Satisfactory
2023-05-14,12:00,Mathura,5,12,38.3,100.0,5.4,18.0,46.0,19.7,0.49,16.2,17.3,46.7,Good
2023-05-15,00:00,Varanasi,5,0,39.2,73.4,7.8,17.2,61.9,21.1,0.46,7.6,113.7,52.0,Satisfactory
2023-05-15,12:00,Allahabad,5,12,38.9,54.8,8.7,81.5,165.2,8.5,3.87,8.1,115.3,170.9,Moderate
2023-05-16,00:00,Delhi,5,0,37.5,76.4,6.4,109.3,217.8,5.4,1.71,8.6,10.8,272.3,Poor
2023-05-16,12:00,Mumbai,5,12,39.7,76.6,5.9,82.8,186.2,13.8,0.28,14.6,63.8,177.1,Moderate
2023-05-17,00:00,Lucknow,5,0,38.4,64.8,25.3,5.7,10.0,5.1,0.43,21.2,59.2,5.3,Good
2023-05-17,12:00,Kanpur,5,12,38.3,78.9,6.3,107.0,257.3,13.9,0.88,85.9,43.9,261.7,Poor
2023-05-18,00:00,Agra,5,0,38.6,77.9,5.9,29.1,70.0,27.7,0.46,5.3,36.3,69.7,Satisfactory
2023-05-18,12:00,Mathura,5,12,30.8,68.8,6.0,106.3,213.6,14.2,0.85,24.0,14.1,255.0,Poor
2023-05-19,00:00,Varanasi,5,0,31.8,69.4,12.5,22.7,33.5,24.7,1.07,10.2,21.3,40.1,Good
2023-05-19,12:00,Allahabad,5,12,40.1,79.9,5.0,42.1,81.1,42.2,1.13,2.0,5.4,77.9,Satisfactory
2023-05-20,00:00,Delhi,5,0,41.6,61.4,2.7,57.1,95.3,98.4,0.16,7.2,5.0,91.2,Satisfactory
2023-05-20,12:00,Mumbai,5,12,36.7,93.9,29.4,92.8,167.0,36.7,0.24,2.9,15.3,206.2,Poor
2023-05-21,00:00,Lucknow,5,0,36.4,78.2,4.2,72.1,180.3,12.3,0.89,15.7,40.1,153.0,Moderate
2023-05-21,12:00,Kanpur,5,12,36.6,69.7,4.1,20.8,44.7,17.4,1.67,9.2,90.1,43.0,Good
2023-05-22,00:00,Agra,5,0,41.2,68.7,3.3,61.0,116.2,9.0,0.68,18.1,28.3,115.7,Moderate
2023-05-22,12:00,Mathura,5,12,40.9,58.9,15.5,114.0,241.9,30.0,1.47,41.7,26.5,275.1,Poor
2023-05-23,00:00,Varanasi,5,0,39.6,71.8,5.1,81.1,199.2,35.7,0.33,8.2,22.3,169.1,Moderate
2023-05-23,12:00,Allahabad,5,12,42.4,56.4,1.7,88.2,224.0,6.1,0.55,26.0,5.0,192.3,Moderate
2023-05-24,00:00,Delhi,5,0,33.6,58.4,31.9,67.4,92.7,67.4,0.45,3.7,56.2,127.1,Moderate
2023-05-24,12:00,Mumbai,5,12,36.5,76.4,6.6,40.7,91.4,16.8,0.93,26.0,109.7,96.5,Satisfactory
2023-05-25,00:00,Lucknow,5,0,38.2,64.6,10.7,64.4,143.4,13.0,1.05,28.4,53.7,136.7,Moderate
2023-05-25,12:00,Kanpur,5,12,38.3,86.6,1.6,49.1,79.7,25.8,1.67,15.2,85.4,82.5,Satisfactory
2023-05-26,00:00,Agra,5,0,42.3,82.6,11.8,18.9,34.4,19.5,0.44,26.0,89.7,31.8,Good
2023-05-26,12:00,Mathura,5,12,34.5,60.3,5.6,31.4,86.7,52.4,0.58,3.9,27.1,87.4,Satisfactory
2023-05-27,00:00,Varanasi,5,0,38.8,90.2,23.9,16.2,44.1,52.2,1.16,10.5,8.1,43.7,Good
2023-05-27,12:00,Allahabad,5,12,37.7,61.9,9.5,71.3,130.5,25.3,0.8,4.9,25.8,138.4,Moderate
2023-05-28,00:00,Delhi,5,0,44.7,74.8,5.8,41.2,99.1,40.6,0.34,4.5,18.5,95.5,Satisfactory
2023-05-28,12:00,Mumbai,5,12,28.4,67.6,10.3,52.0,95.3,23.4,0.11,1.2,14.6,100.4,Moderate
2023-05-29,00:00,Lucknow,5,0,36.9,77.9,7.2,44.6,81.2,51.8,0.11,3.5,5.0,80.2,Satisfactory
2023-05-29,12:00,Kanpur,5,12,37.1,80.8,1.3,68.3,99.2,19.7,0.46,18.9,38.1,133.7,Moderate
2023-05-30,00:00,Agra,5,0,34.0,76.0,21.2,24.5,34.5,22.8,0.81,12.9,48.2,36.8,Good
2023-05-30,12:00,Mathura,5,12,31.9,67.5,0.8,85.7,134.3,22.4,0.76,33.7,18.9,187.7,Moderate
2023-05-31,00:00,Varanasi,5,0,37.0,49.5,12.1,43.9,71.1,25.4,0.5,3.9,49.4,71.4,Satisfactory
2023-05-31,12:00,Allahabad,5,12,42.6,64.7,1.2,78.2,162.4,100.4,2.09,8.7,11.2,168.9,Moderate
2023-06-01,00:00,Delhi,6,0,37.0,71.8,16.5,71.2,148.7,56.7,0.1,25.9,57.8,143.8,Moderate
2023-06-01,12:00,Mumbai,6,12,39.0,54.9,1.5,61.2,149.6,35.8,0.54,36.6,22.8,127.5,Moderate
2023-06-02,00:00,Lucknow,6,0,43.0,52.5,5.6,34.1,58.4,37.3,0.37,4.1,42.4,54.1,Satisfactory
2023-06-02,12:00,Kanpur,6,12,41.2,64.8,27.1,37.7,117.6,85.3,0.49,1.0,22.9,121.4,Moderate
2023-06-03,00:00,Agra,6,0,42.0,46.3,8.6,25.0,66.8,30.8,0.89,5.3,9.9,61.2,Satisfactory
2023-06-03,12:00,Mathura,6,12,43.5,60.5,10.8,8.6,21.8,22.0,1.18,3.5,39.6,24.8,Good
2023-06-04,00:00,Varanasi,6,0,33.9,48.6,2.4,26.8,56.5,2.0,0.43,11.8,30.5,54.1,Satisfactory
2023-06-04,12:00,Allahabad,6,12,39.5,61.7,5.9,31.0,62.5,27.3,0.94,2.0,55.8,63.5,Satisfactory
2023-06-05,00:00,Delhi,6,0,43.9,58.5,1.9,37.3,63.5,18.5,0.1,13.7,21.9,60.4,Satisfactory
2023-06-05,12:00,Mumbai,6,12,38.3,38.9,9.4,62.9,153.1,28.6,0.76,13.0,49.9,136.9,Moderate
2023-06-06,00:00,Lucknow,6,0,43.0,52.9,7.6,44.0,87.0,32.7,0.52,3.5,59.2,90.9,Satisfactory
2023-06-06,12:00,Kanpur,6,12,39.2,61.5,0.5,63.1,99.7,83.1,1.03,27.5,21.7,106.0,Moderate
2023-06-07,00:00,Agra,6,0,43.4,76.8,13.9,32.7,70.1,27.5,0.52,7.5,26.7,67.2,Satisfactory
2023-06-07,12:00,Mathura,6,12,48.1,73.9,3.5,54.1,93.4,31.9,0.75,5.5,72.6,95.6,Satisfactory
2023-06-08,00:00,Varanasi,6,0,43.8,76.8,15.0,38.4,86.0,15.6,0.84,15.4,93.2,82.3,Satisfactory
2023-06-08,12:00,Allahabad,6,12,45.0,60.9,4.3,46.2,112.9,6.5,0.51,30.0,5.0,116.3,Moderate
2023-06-09,00:00,Delhi,6,0,43.7,69.2,3.1,96.1,234.3,28.8,0.13,14.4,62.1,220.6,Poor
2023-06-09,12:00,Mumbai,6,12,36.5,66.6,3.9,15.8,50.0,4.1,0.36,6.5,6.6,47.0,Good
2023-06-10,00:00,Lucknow,6,0,37.9,65.6,28.1,16.7,26.8,34.7,0.48,6.5,82.5,25.0,Good
2023-06-10,12:00,Kanpur,6,12,32.4,47.6,11.2,116.3,227.5,60.0,1.36,2.0,10.6,284.1,Poor
2023-06-11,00:00,Agra,6,0,32.4,65.7,3.9,35.8,89.5,6.7,0.47,6.3,125.8,90.4,Satisfactory
2023-06-11,12:00,Mathura,6,12,39.7,56.8,3.3,43.8,92.7,14.1,0.29,5.6,25.9,95.3,Satisfactory
2023-06-12,00:00,Varanasi,6,0,42.1,52.3,8.6,15.2,26.8,36.3,1.18,5.0,18.4,15.3,Good
2023-06-12,12:00,Allahabad,6,12,40.9,68.4,9.3,149.3,219.3,21.8,2.19,7.4,46.5,345.5,Very Poor
2023-06-13,00:00,Delhi,6,0,39.9,49.7,4.7,38.0,102.5,35.3,1.29,3.1,49.1,105.8,Moderate
2023-06-13,12:00,Mumbai,6,12,40.9,54.8,8.7,37.7,77.5,18.5,0.3,1.0,83.3,81.7,Satisfactory
